구역명,구역유형,위도,경도,면적
전농5구역주택재개발사업,주택재개발사업구역,37.581857,127.055594,21119.8
고척동 253번지 일대 주택정비형 재개발사업,주택재개발사업구역,37.504408,126.8501,63422.6
보문5구역주택재개발정비구역,주택재개발사업구역,37.585005,127.020334,10798.5
금호 제21 주택정비형 재개발구역,주택재개발사업구역,37.549474,127.023964,75446.8
월계4주택재개발사업구역,주택재개발사업구역,37.640617,127.052921,24005.7
성동구 하왕 제1-5구역 주택재개발 정,주택재개발사업구역,37.560347,127.024768,32919.7
신길 제2구역 주택재개발정비사업,주택재개발사업구역,37.512657,126.912959,116914.1
중화5구역 주택정비형 공공재개발사업,주택재개발사업구역,37.600292,127.083872,70998.7
종암9구역 주택정비형 재개발사업,주택재개발사업구역,37.598372,127.028542,33232.5
불광8 주택정비형 재개발사업,주택재개발사업구역,37.611214,126.932282,13221.6
공덕8구역 주택정비형 재개발사업,주택재개발사업구역,37.549165,126.961376,84390.5
홍은5구역주택재개발사업,주택재개발사업구역,37.594788,126.943119,167960.8
불광3구역주택재개발사업,주택재개발사업구역,37.618704,126.934889,76996.9
옥수12구역주택재개발사업,주택재개발사업구역,37.545193,127.013993,92836.8
불광2구역주택재개발사업,주택재개발사업구역,37.612558,126.937138,44805.1
이문2구역주택재개발사업,주택재개발사업구역,37.599999,127.06849,48089.2
응암제3주택재개발정비사업,주택재개발사업구역,37.598674,126.92662,18639.2
대흥제3주택재개발구역,주택재개발사업구역,37.54913,126.941888,28282.2
수색4재정비촉진구역,주택재개발사업구역,37.584812,126.89198,61518.4
옥수1구역주택재개발사업,주택재개발사업구역,37.548063,127.013559,66544.7
신당10구역주택재개발사업,주택재개발사업구역,37.564266,127.01247,42849.1
대방주택재개발사업,주택재개발사업구역,37.50827,126.921119,6777.8
쌍문1구역주택재개발사업,주택재개발사업구역,37.648291,127.023053,16482.0
증산2재정비촉진구역,주택재개발사업구역,37.580342,126.90298,78755.4
용강제3주택재개발 정비구역,주택재개발사업구역,37.541379,126.943669,30463.2
목2동 232번지 일대 주택정비형 재개발사업,주택재개발사업구역,37.540644,126.869858,22315.0
면목7구역 주택정비형재개발사업,주택재개발사업구역,37.587469,127.093002,58483.2
길음1재정비촉진구역,주택재개발사업구역,37.608001,127.026191,107533.9
장위 14구역,주택재개발사업구역,37.612896,127.04378,145358.4
묵정1구역주택재개발사업,주택재개발사업지구,37.56068,127.000058,3242.2
대림1구역주택재개발사업,주택재개발사업지구,37.496725,126.894707,19590.4
금호1-6구역주택재개발사업,주택재개발사업지구,37.555718,127.028953,107879.8
행당1구역주택재개발사업,주택재개발사업지구,37.553512,127.035734,40993.8
시흥2-1구역주택재개발사업,주택재개발사업지구,37.451563,126.918887,91386.6
흑석1-1구역주택재개발사업,주택재개발사업지구,37.507861,126.966943,35824.5
홍은4-3구역주택재개발사업,주택재개발사업지구,37.597862,126.945605,31199.7
금호1-1구역주택재개발사업,주택재개발사업지구,37.552968,127.032538,20477.2
신림2-1구역주택재개발사업,주택재개발사업지구,37.462807,126.926276,84235.0
신길2-1구역주택재개발사업,주택재개발사업지구,37.506264,126.913221,44430.5
하왕1-3구역주택재개발사업,주택재개발사업지구,37.56182,127.025971,32747.1
금호1-4구역주택재개발사업,주택재개발사업지구,37.550217,127.02949,16028.5
홍은5-1구역주택재개발사업,주택재개발사업지구,37.594637,126.941075,56537.4
중계4-2구역주택재개발사업,주택재개발사업지구,37.653601,127.072427,31184.6
충정1-2구역주택재개발사업,주택재개발사업지구,37.558625,126.962724,12435.4
효창2-1구역주택재개발사업,주택재개발사업지구,37.540744,126.956968,3291.1
신정6-2구역주택재개발사업,주택재개발사업지구,37.516185,126.876437,25396.1
수색2-1구역주택재개발사업,주택재개발사업지구,37.586742,126.900338,56688.9
응암4-2구역주택재개발사업,주택재개발사업지구,37.585805,126.918859,204963.0
불광제4주택재개발구역,주택재개발사업지구,37.612991,126.933426,27471.9
거여2재정비촉진구역 2지구,주택재개발사업지구,37.493841,127.150176,59920.2
충정1-3구역주택재개발사업,주택재개발사업지구,37.557852,126.965057,45896.3
상계3-2구역주택재개발사업,주택재개발사업지구,37.667875,127.08137,30350.2
신길2-2구역주택재개발사업,주택재개발사업지구,37.505482,126.912249,16541.3
신림2-2구역주택재개발사업,주택재개발사업지구,37.460817,126.927885,26249.0
홍은4-2구역주택재개발사업,주택재개발사업지구,37.599366,126.944114,48533.0
중계4-1구역주택재개발사업,주택재개발사업지구,37.65138,127.070683,28278.2
홍은4-1구역주택재개발사업,주택재개발사업지구,37.597451,126.944612,16641.5
금호1-5구역주택재개발사업,주택재개발사업지구,37.554378,127.032761,25007.3
창신1-1구역주택재개발사업,주택재개발사업지구,37.58049,127.014,25925.1
본동2-1구역주택재개발사업,주택재개발사업지구,37.5096,126.947765,40895.2
답십리6-4구역주택재개발사업,주택재개발사업지구,37.574953,127.045812,13216.2
답십리6-1구역주택재개발사업,주택재개발사업지구,37.57269,127.044119,7353.8
돈암2-1구역주택재개발사업,주택재개발사업지구,37.602994,127.02426,32114.0
효창2-2구역주택재개발사업,주택재개발사업지구,37.541902,126.957786,7947.7
충정1-1구역주택재개발사업,주택재개발사업지구,37.558097,126.963697,13803.9
봉천7-2구역주택재개발사업,주택재개발사업지구,37.487648,126.960799,96482.1
상계4-2구역주택재개발사업,주택재개발사업지구,37.663096,127.074561,23980.5
금호1-2구역주택재개발사업,주택재개발사업지구,37.551066,127.03091,32823.0
홍은5-3구역주택재개발사업,주택재개발사업지구,37.59526,126.944626,77884.6
홍은5-8구역주택재개발사업,주택재개발사업지구,37.596051,126.946245,793.8
묵정2구역주택재개발사업,주택재개발사업지구,37.560759,127.000697,2518.1
봉천7-1구역주택재개발사업,주택재개발사업지구,37.484998,126.959753,71582.2
효창2-3구역주택재개발사업,주택재개발사업지구,37.543134,126.959208,3320.9
하왕1-2구역주택재개발사업,주택재개발사업지구,37.563272,127.026329,14401.6
무교다동 23-9 지구,주택재개발사업지구,37.5673,126.981812,188.6
금호1-3구역주택재개발사업,주택재개발사업지구,37.551963,127.033294,48168.8
사당2-2구역주택재개발사업,주택재개발사업지구,37.486234,126.973051,71362.7
전농3-1구역주택재개발사업,주택재개발사업지구,37.576789,127.064784,94912.8
본동2-3구역주택재개발사업,주택재개발사업지구,37.508805,126.950105,21779.7
녹번제1구역제1지구 주택재개발,주택재개발사업지구,37.601734,126.936726,39311.5
사당3-2구역주택재개발사업,주택재개발사업지구,37.489177,126.970453,35108.5
금호5-1구역주택재개발사업,주택재개발사업지구,37.549945,127.016448,56447.2
답십리3-2구역주택재개발사업,주택재개발사업지구,37.571449,127.060707,38713.2
상계3-1구역주택재개발사업,주택재개발사업지구,37.666802,127.079473,25958.3
흑석1-2구역주택재개발사업,주택재개발사업지구,37.506536,126.970463,53392.9
신정6-1구역주택재개발사업,주택재개발사업지구,37.520345,126.877206,55779.7
본동2-2구역주택재개발사업,주택재개발사업지구,37.507439,126.949421,45438.7
답십리6-3구역주택재개발사업,주택재개발사업지구,37.574815,127.044659,9285.9
사당2-1구역주택재개발사업,주택재개발사업지구,37.488126,126.970397,12471.0
수색2-2구역주택재개발사업,주택재개발사업지구,37.585385,126.900308,11277.5
답십리3-1구역주택재개발사업,주택재개발사업지구,37.570946,127.062294,26679.4
신길2-3구역주택재개발사업,주택재개발사업지구,37.506321,126.914582,52946.7
상계4-1구역주택재개발사업,주택재개발사업지구,37.661073,127.072443,50555.5
녹번제1-3지구_주택재개발정비사업,주택재개발사업지구,37.606663,126.936222,75085.6
행당3구역주택재개발사업,주택재개발사업지구,37.553101,127.03729,13186.1
하왕1-4구역주택재개발정사업,주택재개발사업지구,37.559067,127.025302,42155.3
창신1-2구역주택재개발사업,주택재개발사업지구,37.580341,127.011845,39975.9
도화1구역주택재개발사업,주택재개발사업지구,37.539565,126.954053,56658.6
안암1 주택재건축 정비사업,주택재건축사업,37.582563,127.024409,15178.0
방배5 주택재건축 정비구역,주택재건축사업,37.483749,126.988863,176777.0
주택재건축사업,주택재건축사업,37.517529,127.107081,75647.4
방배14 주택재건축정비사업,주택재건축사업,37.481269,126.991437,27486.8
방배 제7주택재건축정비구역,주택재건축사업,37.48771,126.997284,17374.1
월계동 487-17일대 주택재건축 정비사업,주택재건축사업,37.615992,127.062204,14942.4
자양한양아파트 주택재건축정비구역,주택재건축사업,37.531946,127.090952,40179.9
미장세림아파트 주택재건축사업,주택재건축사업,37.564881,127.045138,38909.2
방화5재정비촉진구역,주택재건축사업,37.564868,126.813804,99513.9
개포우성7차아파트 재건축사업,주택재건축사업,37.492285,127.078285,48983.7
동작1주택재건축 정비구역,주택재건축사업,37.497651,126.982289,20810.4
방배6 주택재건축 정비구역,주택재건축사업,37.490312,126.988929,63242.9
자양1 주택재건축정비구역,주택재건축사업,37.537541,127.062999,39589.1
미아4재정비촉진구역,주택재건축사업,37.612353,127.023312,28928.4
서울가든빌라 주택재건축 정비사업,주택재건축사업,37.492337,126.830773,28110.8
"개포주공6,7단지 주택재건축정비구역",주택재건축사업,37.488851,127.071648,116682.5
사당5 주택재건축정비사업,주택재건축사업,37.477876,126.970623,20312.8
신정4재정비촉진구역,주택재건축사업,37.519515,126.849402,82077.3
홍은제1 주택재건축 정비사업,주택재건축사업,37.594525,126.939986,19183.8
방배15 주택재건축 정비사업,주택재건축사업,37.480454,126.98628,85053.5
강남원 효성빌라 재건축 정비사업,주택재건축사업,37.495705,126.995771,24685.3
방배신삼호아파트 주택재건축 정비사업,주택재건축사업,37.497152,126.989743,44553.7
역촌1 주택재건축 정비구역,주택재건축사업,37.603615,126.907639,31817.0
불광1 주택재건축 정비구역,주택재건축사업,37.62055,126.932659,25946.3
여의도 한양아파트 주택재건축정비사업,주택재건축사업,37.521435,126.932538,36578.8
면목4 주택재건축정비구역,주택재건축사업,37.585468,127.095921,14913.8
미아동 3-111번지 일대 주택재건축정비사업,주택재건축사업,37.619815,127.033024,10194.9
개포통합 주택재건축 정비사업,주택재건축사업,37.483949,127.054683,132308.3
성수1주택재건축 정비구역,주택재건축사업,37.550126,127.045619,14185.2
잠실미성크로바아파트재건축사업,주택재건축사업,37.517529,127.107081,75647.4
개포주공4단지 주택재건축 정비사업,주택재건축사업,37.485658,127.071314,181497.4
역삼동 758번지일대 주택재건축정비사업,주택재건축사업,37.496996,127.04748,12262.8
개포우성4차아파트 재건축사업,주택재건축사업,37.485327,127.049383,46064.9
긴등마을 재정비촉진구역,주택재건축사업,37.564181,126.817965,31428.5
홍제3 주택재건축 정비구역,주택재건축사업,37.584695,126.949766,27289.2
홍은 제2주택재건축정비구역,주택재건축사업,37.586298,126.924725,33372.3
홍은제6주택 재건축정비구역,주택재건축사업,37.599754,126.944674,13082.3
신반포2차아파트 주택재건축 정비사업,주택재건축사업,37.510419,127.002145,116070.9
홍실아파트 주택재건축 정비사업,주택재건축사업,37.51997,127.059637,25656.0
신길13재정비촉진구역,주택재건축사업,37.501318,126.907473,15119.3
대흥·성원·동진빌라 주택재건축 정비구역,주택재건축사업,37.490318,126.823463,57935.9
공덕1 주택재건축 정비구역,주택재건축사업,37.550157,126.957537,58624.9
신안빌라 주택재건축정비사업,주택재건축사업,37.57117,126.823567,17626.4
고덕현대아파트 주택재건축사업,주택재건축사업,37.550504,127.153526,37658.8
가락프라자아파트 주택재건축사업,주택재건축사업,37.491951,127.133529,45808.8
응암4주택재건축,주택재건축사업,37.595477,126.923822,19870.8
개봉5 주택재건축 정비사업,주택재건축사업,37.499443,126.846875,13284.3
신동아1·2차아파트 주택재건축 정비사업,주택재건축사업,37.539483,127.1494,46252.8
공릉1 주택재건축정비사업,주택재건축사업,37.625889,127.08335,75899.0
방화3재정비촉진구역,주택재건축사업,37.56564,126.809158,91952.4
둔촌주공아파트 주택재건축사업 정비구역,주택재건축사업,37.523897,127.13943,626232.1
미아4-1구역 주택재건축정비사업,주택재건축사업,37.615152,127.037974,53379.7
문정동 136번지 일원 주택재건축정비구역,주택재건축사업,37.488868,127.134258,64974.9
잠실우성4차아파트주택재건축정비구역,주택재건축사업,37.502823,127.082923,31961.5
신사1 주택건축 정비사업,주택재건축사업,37.59121,126.906809,23277.9
방배 제13주택재건축 정비사업,주택재건축사업,37.477732,126.990879,131561.9
봉천1-1 주택재건축 정비구역,주택재건축사업,37.492623,126.928307,35682.8
성산시영아파트 주택재건축정비사업,주택재건축사업,37.56971,126.902235,182618.4
