자치구,사업구분,사업장명,대표지번,진행단계,lat,lng,매칭구역,has_polygon
성북구,가로주택정비,하월곡2구역 가로주택정비사업조합,하월곡동 40-107,조합설립인가,37.569464434234625,126.99356150326884,2구역,True
동작구,소규모재건축,사당동 인정아파트 소규모 재건축 정비사업,사당동 196,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(주택정비형),장위 7구역 주택재개발정비사업조합,장위동 189-3,조합해산,37.61858853179887,127.04935092281804,장위7구역,True
강동구,재건축,삼익그린맨션아파트 주택재건축정비사업조합,명일동 309-1,조합청산,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,재건축,가락극동아파트 재건축사업 조합,가락동 192,조합설립인가,37.49580908909146,127.13237140371801,가락극동아파트 주택재건축 정비사업,True
성동구,재건축,장미아파트주택재건축정비사업,성수동1가 656-421,착공,37.52050824965235,126.85186260618221,도시환경정비사업,True
중랑구,재건축,중화동131-35번지일대 주택재건축정비사업 조합설립추진위원회,중화동 131-35,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(주택정비형),석관제2구역 주택재개발정비사업조합,석관동 58-56,조합해산,37.569464434234625,126.99356150326884,2구역,True
영등포구,재건축,여의도 수정아파트 주택재건축정비사업,여의도동 32,정비계획 수립,37.52276214844871,126.93100919695455,여의도 수정아파트 재건축사업,True
서초구,재건축,서초중앙하이츠1구역 주택재건축정비사업조합,방배동 1000-4,사업시행인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
중랑구,재개발(도시정비형),상봉7재정비촉진구역 도시환경정비사업조합,상봉동 88,사업시행인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동대문구,재개발(주택정비형),회기제1구역 주택재개발정비사업조합,회기동 62-34,이전고시,37.589937355807415,127.05380736437613,회기제1주택재개발구역,True
구로구,소규모재건축,월드빌라소규모재건축정비사업조합,궁동 236-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
종로구,재개발(도시정비형),돈의문1구역도시환경정비사업조합,교남동 62-1,조합해산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서대문구,재개발(주택정비형),북아현 1-1 재정비촉진구역 주택재개발 정비사업조합,북아현동 1-954,조합청산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
관악구,지역주택,(가칭)당곡역 지역주택조합,신림동 1448-1,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,리모델링,점보아파트 리모델링주택조합,이촌동 300-10,,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,리모델링,강촌아파트 리모델링주택조합,이촌동 402,,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,리모델링,미주아파트비동 리모델링주택조합,이촌동 302-48,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
광진구,재건축,신향빌라 재건축사업,중곡동 18-24,정비구역지정,37.51723913697075,127.1070626152365,주택재건축사업,True
성북구,가로주택정비,석관1의7구역 가로주택정비사업조합,석관동 332-46,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
마포구,재개발(도시정비형),마포로1구역 제23지구 도시정비형 재개발사업 조합,마포동 350,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(주택정비형),신길3재정비촉진구역 주택재개발정비사업조합,신길동 145-40,조합청산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
용산구,재개발(주택정비형),한남2재정비촉진구역 주택재개발정비사업 조합,보광동 272-3,관리처분인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강서구,재건축,방화6재정비촉진구역 주택재건축정비사업조합,방화동 608-97,철거,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
성북구,재개발(주택정비형),장위 4구역 주택재개발정비사업조합,장위동 289,착공,37.5696749973672,126.99653130397422,4구역,True
성북구,재개발(도시정비형),신월곡1구역 도시환경정비사업조합,하월곡동 88-142,관리처분인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
금천구,재건축,우창연립 주택재건축정비사업조합설립추진위원회,가산동 547-44,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
도봉구,재건축,성삼연립 주택재건축정비사업조합,방학동 636,이전고시,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재개발(도시정비형),45. 문래동4가 도시환경정비구역 재개발정비사업조합,문래동4가 23-6,조합설립인가,37.51482488589431,126.89055290024295,문래동4가 도시환경정비구역,True
영등포구,재개발(도시정비형),31. 영등포1-15 재정비촉진구역,영등포동2가 34-4,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서대문구,재개발(주택정비형),홍은제12구역 주택재개발정비사업조합,홍은동 441-1,조합해산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
종로구,재개발(도시정비형),사직제2구역 도시환경정비사업 조합,사직동 311-10,사업시행인가,37.569464434234625,126.99356150326884,2구역,True
송파구,재건축,"장미1,2,3차아파트 주택재건축정비사업 조합",신천동 7,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,대치우성1차아파트 재건축정비사업조합,대치동 63,사업시행인가,37.50032443948005,127.06955343837184,대치우성1차아파트 주택재건축정비사,True
은평구,소규모재건축,성락타운아파트소규모재건축사업,신사동 261-20,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
강동구,가로주택정비,성내동 288-1번지 일원 가로주택정비사업,성내동 288-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
동작구,지역주택,(가칭)상도3동 지역주택조합,상도동 356-159,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,재건축,방배3구역주택재건축정비사업조합,방배동 992-1,조합해산,37.479726111970436,127.00250542812279,방배3구역주택재건축사업,True
서초구,재건축,신반포19차 25차(아) 재건축정비사업조합,잠원동 61-2,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
구로구,재건축,오류동 현대연립 주택재건축정비사업조합,오류동 156-15,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
동대문구,재개발(주택정비형),용두제1구역주택재개발정비사업조합,용두동 80-1,조합청산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
성북구,재개발(주택정비형),장위제6구역 주택재개발정비사업조합,장위동 25-55,착공,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
용산구,가로주택정비,신창동 76-1번지 일대 가로주택정비사업조합,신창동 76-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
노원구,재개발(주택정비형),상계5재정비촉진구역 주택재개발정비사업 조합,상계동 109-43,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
관악구,재개발(주택정비형),신림8구역 재개발정비사업,신림동 650,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동작구,재개발(주택정비형),상도15구역 주택정비형 재개발사업,상도동 279,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
영등포구,재건축,여의도 광장아파트 28주택재건축정비사업,여의도동 28,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
동작구,재개발(주택정비형),사당12구역 주택재개발정비사업 조합설립추진위원회,사당동 288,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
마포구,재개발(도시정비형),마포로1구역 제5지구 도시정비형 재개발사업,도화동 544,추진위원회승인,37.51723913697075,127.1070626152365,주택재건축사업,True
도봉구,재건축,쌍문한양1차아파트 재건축사업,쌍문동 388-33,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
강서구,소규모재건축,동성 소규모재건축정비사업조합,등촌동 654-43,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,재건축,신안빌라주택재건축정비사업조합설립추진위원회 및 예비사업시행자(한국토지신탁),마곡동 327-53,사업시행인가,37.51723913697075,127.1070626152365,주택재건축사업,True
영등포구,재개발(도시정비형),영등포1-11재정비촉진구역 도시환경정비사업조합,영등포동5가 30,사업시행인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
성북구,재개발(주택정비형),동소문제2구역 주택재개발정비사업조합,동소문동2가 33,조합설립인가,37.569464434234625,126.99356150326884,2구역,True
서초구,재건축,방배14구역 주택재건축정비사업조합,방배동 975-35,철거,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(주택정비형),신길9재정비촉진구역 주택재개발정비사업 조합,신길동 240-16,조합청산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),44. 문래동2·3가 도시환경정비사업,문래동2가 14-84,정비구역지정,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재개발(도시정비형),영등포1-12 재정비촉진구역 재개발정비사업 조합,영등포동5가 22-3,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),35. 영등포1-19 재정비촉진구역,영등포동2가 333,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),40. 영등포1-24 재정비촉진구역,영등포동2가 170,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),46. 영등포동4가 도시환경정비구역,영등포동4가 423,정비계획 수립,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
성동구,재건축,한남하이츠아파트 주택재건축정비사업조합,옥수동 220-1,사업시행인가,37.53972046383122,127.01380599479594,성동구 옥수동 한남하이츠아파트 주,True
마포구,재개발(주택정비형),공덕6구역 주택재개발 정비사업,공덕동 119,사업시행인가,37.544658923271335,126.95597235529667,신공덕6구역주택재개발사업,True
구로구,가로주택정비,고척6구역 가로주택정비사업,고척동 241-63,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동대문구,재개발(도시정비형),용두1구역(4지구) 도시정비형재개발사업(지정개발자방식),용두동 26-3,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
동대문구,재개발(도시정비형),신이문역세권 장기전세주택 도시정비형 재개발사업,이문동 168-1,조합설립인가,37.51723913697075,127.1070626152365,주택재건축사업,True
영등포구,지역주택,(가칭)영등포대림 지역주택조합,대림동 700-1,조합원 모집신고,37.52050824965235,126.85186260618221,도시환경정비사업,True
성동구,재개발(도시정비형),(가칭)금호동2가 684번지 일원 도시정비형재개발정비사업,금호동2가 684,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
동대문구,재개발(주택정비형),답십리제18구역주택재개발정비사업조합,답십리동 98,조합해산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서초구,재건축,방배7구역 주택재건축정비사업조합,방배동 891-3,사업시행인가,37.521642255437875,126.83189756515891,신월7동 2구역 주택정비형 공공재개발구역,True
은평구,재개발(도시정비형),수색1재정비촉진구역 도시환경정비사업 조합,수색동 366-6,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동대문구,재개발(주택정비형),용두5구역 주택재개발정비사업조합,용두동 253,조합해산,37.57144181359775,127.02905822053019,용두5 주택재개발구역,True
서대문구,재개발(주택정비형),가재울뉴타운7구역주택재개발정비사업조합,북가좌동 73-1,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
마포구,재건축,아현2구역 주택재건축정비사업 조합(뉴타운),아현동 662,조합해산,37.569464434234625,126.99356150326884,2구역,True
금천구,재건축,금강연립주택재건축정비사업조합,시흥동 791-40,이전고시,37.52050824965235,126.85186260618221,도시환경정비사업,True
서대문구,재건축,홍은동제6 주택재건축정비사업 조합,홍은동 13-25,준공인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,재건축,방배경남아파트 주택재건축정비사업조합,방배동 1028-1,조합청산,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,재개발(도시정비형),신용산역북측제2구역 도시정비형재개발정비사업조합,한강로2가 2-138,사업시행인가,37.569464434234625,126.99356150326884,2구역,True
마포구,재건축,창전1구역 주택재건축정비사업조합,창전동 27-19,조합해산,37.57065491007453,126.98059667010658,청진5-1구역도시환경정비사업,True
서초구,재건축,신반포20차아파트 주택재건축정비사업조합,잠원동 60-78,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
광진구,재건축,모진연립 주택재건축정비사업조합,화양동 499-18,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
은평구,재개발(주택정비형),수색9재정비촉진구역주택재개발정비사업조합,수색동 30-2,조합해산,37.58101774736296,126.90020833325764,수색9 재정비촉진구역 주택재개발사업,True
송파구,재건축,잠실우성4차 주택재건축정비사업조합,잠실동 320,관리처분인가,37.50293618630525,127.08293669832676,잠실우성4차아파트주택재건축정비구역,True
성북구,재건축,정릉7 주택재건축정비사업 조합,정릉동 506-159,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(주택정비형),길음제8구역 주택재개발정비사업조합,길음동 612-10,조합해산,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서초구,재건축,서초중앙하이츠2구역 주택재건축정비사업조합,방배동 1000-3,사업시행인가,37.569464434234625,126.99356150326884,2구역,True
강서구,재건축,방화5재정비촉진구역 재건축정비사업조합,공항동 18,관리처분인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강남구,재건축,압구정아파트지구 특별계획구역5 재건축정비사업조합,압구정동 490,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강남구,재건축,도곡삼호아파트 주택재건축정비사업조합,도곡동 540,착공,37.52050824965235,126.85186260618221,도시환경정비사업,True
양천구,재건축,신정4재정비촉진구역 재건축정비사업조합,신정동 1200-1,관리처분인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
중랑구,가로주택정비,세광하니타운가로주택정비사업조합,중화동 296-44,착공,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,개포주공5단지아파트 재건축정비사업 조합,개포동 187,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
성북구,재개발(도시정비형),신길음1구역 재개발정비사업 조합,길음동 31-1,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동작구,지역주택,동작상도역지역주택조합,상도동 154-30,지구단위계획수립/건축심의/교통심의,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,가로주택정비,암사동 495번지 일대 가로주택정비사업,암사동 495,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
도봉구,재개발(주택정비형),도봉제2구역 주택재개발정비사업조합,도봉동 95,착공,37.569464434234625,126.99356150326884,2구역,True
노원구,재건축,공릉1(태릉현대) 주택재건축정비사업조합,공릉동 230,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
노원구,재개발(주택정비형),월계제4구역 주택재개발정비사업조합,월계동 672,조합청산,37.5696749973672,126.99653130397422,4구역,True
은평구,재개발(주택정비형),수색6재정비촉진구역 주택재개발 정비사업조합,수색동 115-5,이전고시,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서대문구,재개발(도시정비형),홍제3구역도시환경정비사업조합설립추진위원회,홍제동 306-2,추진위원회승인,37.52904800135316,126.9670616292404,3구역,True
서초구,재건축,방배6구역 주택재건축 정비사업 조합,방배동 818-14,이전고시,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강남구,재건축,은마아파트 재건축정비사업조합,대치동 316,조합설립인가,37.49727120356367,127.06517013561502,은마아파트 재건축정비구역,True
강남구,재건축,개포주공4단지아파트 재건축정비사업 조합,개포동 189,준공인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서대문구,재개발(도시정비형),홍제제2구역 도시환경정비사업조합,홍제동 326-5,조합설립인가,37.569464434234625,126.99356150326884,2구역,True
동작구,재개발(주택정비형),노량진5재정비촉진구역 조합,노량진동 270-3,관리처분인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동작구,재개발(주택정비형),노량진6재정비촉진구역 조합,노량진동 294-220,착공,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동작구,재개발(주택정비형),노량진2재정비촉진구역 조합,노량진동 312-75,착공,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
광진구,재건축,중앙연립 주택재건축정비사업조합,화양동 35-4,이전고시,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,문래진주아파트 주택재건축정비사업조합,문래동5가 22,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
은평구,재개발(주택정비형),수색7재정비촉진구역 주택재개발정비사업조합,수색동 189,분양,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
송파구,재건축,가락1차현대아파트 재건축정비사업 조합,문정동 3,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
구로구,재건축,길훈아파트 주택재건축정비사업조합,개봉동 312-38,착공,37.52050824965235,126.85186260618221,도시환경정비사업,True
동작구,재개발(도시정비형),흑석2재정비촉진구역 도시환경정비사업 조합설립추진위원회,흑석동 99-3,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
송파구,재건축,문정동 136번지일대 주택재건축정비사업조합,문정동 136,이전고시,37.48861568912268,127.13393968022943,문정동136번지일대 주택재건축정비구,True
서초구,재건축,서초신동아아파트 주택재건축정비사업조합,서초동 1334,착공,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,재건축,방배13구역 주택재건축정비사업조합,방배동 541-2,철거,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서초구,재건축,신성빌라 주택재건축정비사업조합,방배동 593-98,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,재건축,서초우성1차아파트 재건축정비사업조합,서초동 1336,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,재건축,이촌동제1구역 주택재건축정비사업 조합설립추진위원회,이촌동 203-75,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),39. 영등포1-23 재정비촉진구역,영등포동2가 213,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),41. 영등포1-25 재정비촉진구역,영등포동2가 159,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
구로구,가로주택정비,구로동 칠성아파트 가로주택정비사업조합,구로동 685-280,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,재건축,둔촌동 삼익빌라 주택재건축정비사업조합,둔촌동 85-2,준공인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
금천구,재건축,무지개아파트 일대 재건축 정비사업 조합 ,시흥동 109,사업시행인가,37.45593413370077,126.89844594766,무지개아파트 일대 주택재건축 정비,True
송파구,재건축,가락프라자아파트 주택재건축정비사업조합,가락동 199,관리처분인가,37.49260471750935,127.133619251905,가락프라자아파트 주택재건축사업,True
강남구,재건축,일원개포한신아파트 재건축정비사업조합,일원동 615-1,관리처분인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,압구정아파트지구 특별계획구역③ 재건축정비사업 조합,압구정동 369-1,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
구로구,소규모재건축,동양연립소규모재건축사업조합,궁동 171-1,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
금천구,재건축,가산동 1구역 주택재건축정비사업조합설립 추진위원회,가산동 146-78,추진위원회승인,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강동구,재개발(도시정비형),천호4촉진구역 도시환경정비사업 조합,천호동 410-100,준공인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
금천구,재건축,"독산동 4,5구역 주택재건축정비사업조합설립 추진위원회",독산동 147-20,추진위원회승인,37.52634210552457,126.96596738306883,5구역,True
영등포구,재개발(도시정비형),43. 문래동1·2가 도시환경정비구역,문래동1가 70-1,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),21. 영등포1-5 재정비촉진구역,영등포동5가 46-4,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),22. 영등포1-6 재정비촉진구역,영등포동5가 64,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),23. 영등포1-7 재정비촉진구역,영등포동5가 49-1,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),30. 영등포1-14 재정비촉진구역,영등포동5가 34-16,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),32. 영등포1-16 재정비촉진구역,영등포동5가 34-46,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),33. 영등포1-17 재정비촉진구역,영등포동2가 34-75,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),36. 영등포1-20 재정비촉진구역,영등포동2가 256,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),38. 영등포1-22 재정비촉진구역,영등포동2가 328-11,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서초구,재건축,"반포주공1단지(1,2,4주구) 주택재건축정비사업 조합",반포동 810,착공,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,재건축,신반포25차아파트주택재건축정비사업조합설립추진위원회,잠원동 61-1,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,재개발(도시정비형),신용산역북측 제1구역 도시환경정비사업조합,한강로2가 2-116,사업시행인가,37.5331889851768,126.97052073838793,신용산역 북측 제1구역 도시정비형 재개발구,True
은평구,재건축,연희빌라주택재건축정비사업조합,구산동 307-1,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재건축,유원제일2차아파트 재건축정비사업조합,당산동5가 7-2,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,재건축,천호3 주택재건축정비사업조합,천호동 423-76,분양,37.54314567080666,127.133184097233,천호 3-1구역,True
동대문구,재개발(주택정비형),전농제9구역 공공재개발정비사업 주민대표회의,전농동 103-236,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서초구,재건축,반포미도1차아파트 재건축정비사업조합,반포동 60-4,조합설립인가,37.50152785419816,127.0092362343008,반포미도1차아파트 재건축정비사업,True
용산구,재개발(도시정비형),효창공원앞역역세권 도시정비형 재개발정비사업,효창동 5-307,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
용산구,재개발(도시정비형),빗물펌프장구역 도시정비형 재개발사업,한강로3가 40-881,정비계획 수립,37.51723913697075,127.1070626152365,주택재건축사업,True
용산구,재개발(도시정비형),한강로1가 도시정비형 재개발정비사업,한강로1가 231-30,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
관악구,재개발(주택정비형),신림5구역 재개발정비사업,신림동 412,정비계획 수립,37.480327228376794,126.92917638253816,신림5구역주택재개발사업,True
구로구,지역주택,개봉역 림괄지역주택조합 공동주택 신축공사,개봉동 199-4,,37.52050824965235,126.85186260618221,도시환경정비사업,True
구로구,가로주택정비,고척1구역 가로주택정비사업(홍진은성우정연립),고척동 241-2,조합설립인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
금천구,재개발(주택정비형),시흥1구역,시흥동 810,정비구역지정,37.457815099350825,126.90704475068675,시흥1구역 주택정비형 재개발사업,True
중랑구,가로주택정비,면목본동3구역 가로주택정비사업,면목동 107-33,조합설립인가,37.52904800135316,126.9670616292404,3구역,True
성동구,재개발(주택정비형),사근동 293번지 일대,사근동 293,정비계획 수립,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,재건축,송파동 100번지 일대 조합설립추진위원회 ,송파동 100,추진위원회승인,37.52050824965235,126.85186260618221,도시환경정비사업,True
영등포구,재개발(도시정비형),17. 영등포1-1 재정비촉진구역,영등포동7가 105-7,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),24. 영등포1-8 재정비촉진구역,영등포동5가 38-3,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),26. 영등포1-10 재정비촉진구역,영등포동5가 100,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),37. 영등포1-21 재정비촉진구역,영등포동2가 299,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강북구,재건축,미아동 3-111 일대 주택재건축정비사업조합,미아동 3-111,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
송파구,재개발(주택정비형),마천4재정비촉진구역 주택재개발정비사업조합,마천동 323,관리처분인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
서초구,가로주택정비,한신양재 가로주택정비사업조합,양재동 18-12,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강동구,가로주택정비,천호동 107-33일대 가로주택정비사업,천호동 107-33,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,재건축,반포우성아파트 재건축 조합,잠원동 74-1,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
동작구,재건축,동작1 주택재건축 조합,동작동 102,착공,37.4977016689423,126.98213605899907,동작1주택재건축 정비구역,True
영등포구,재개발(도시정비형),25. 영등포1-9 재정비촉진구역,영등포동5가 81-1,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
영등포구,재개발(도시정비형),34. 영등포1-18 재정비촉진구역,영등포동5가 6,정비구역지정,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
강남구,재건축,대치동 구마을 제3지구 재건축정비사업조합,대치동 964,준공인가,37.502979969614266,127.06075253026661,대치동 구마을 제3지구 주택재건축 정,True
중랑구,가로주택정비,면목본동2구역 가로주택정비사업,면목동 106-5,조합설립인가,37.569464434234625,126.99356150326884,2구역,True
서초구,재건축,신반포13차 주택재건축정비사업 조합,잠원동 52-2,조합청산,37.51714796011121,127.01387996042513,신반포13차아파트 주택재건축정비사,True
서초구,재건축,신반포4차아파트 재건축정비사업조합,잠원동 70,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,대치쌍용1차아파트 주택재건축정비사업조합,대치동 66,사업시행인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
서초구,재건축,신반포14차 주택재건축정비사업 조합,잠원동 74,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
강서구,재건축,방화3재정비촉진구역 재건축정비사업조합,방화동 615-103,사업시행인가,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
동대문구,가로주택정비,장안동 326번지 일대 가로주택정비사업 조합,장안동 326,조합설립인가,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,대치제2지구 재건축정비사업조합,대치동 977,이전고시,37.567924745004774,126.98311676451775,도시환경정비사업지구,True
서초구,재건축,신반포4지구 재건축정비사업조합,잠원동 60-3,준공인가,37.51152716248095,127.01211318217761,신반포4지구 재건축정비사업구역,True
동작구,재건축,사당5주택재건축정비사업조합,사당동 303,사업시행인가,37.49077471392091,126.9767649173731,사당5구역주택재개발사업,True
서초구,가로주택정비,남양연립주택재건축정비사업조합,서초동 1611-1,이전고시,37.52050824965235,126.85186260618221,도시환경정비사업,True
동작구,재개발(주택정비형),흑석11재정비촉진구역 주택재개발정비사업조합,흑석동 304,철거,37.52123851723669,126.90789566117606,도시환경정비사업구역,True
마포구,재건축,망원동438주택재건축정비사업조합,망원동 438-46,조합해산,37.52050824965235,126.85186260618221,도시환경정비사업,True
강남구,재건축,대치쌍용2차아파트 주택재건축정비사업조합,대치동 65,사업시행인가,37.499583823367736,127.07057440850454,강남구 대치쌍용2차아파트 주택재건,True
